ticket_id,photo,lat,long,timestamp,type,subdistrict,district,car_count
2023-LB2B94,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/cc4b433e0a3a3e98da89d1e26a22abe7b248fdfd.jpg,13.80914,100.53407,2023-02-25 11:27:30.121264+00:00,{จราจร},แขวงบางซื่อ,เขตบางซื่อ,4
2023-HQ94MX,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/462ee13800410e43fdbefab0829ce82ab6392e61.jpg,13.84164,100.72049,2023-02-25 11:49:01.563482+00:00,"{ถนน,ร้องเรียน,จราจร}",แขวงบางชัน,เขตคลองสามวา,7
2023-P6EU7C,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/88e06012c8d26d1e637f100c59f52f778d81e65c.jpg,13.87305,100.5545,2023-02-25 11:55:46.034972+00:00,"{กีดขวาง,ทางเท้า,ร้องเรียน,จราจร}",แขวงทุ่งสองห้อง,เขตหลักสี่,2
2023-LPPWU8,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d613f51a30f3df9a46bd6a7ad9911a11b66bf3a9.jpg,13.776,100.64513,2023-02-25 12:20:45.054400+00:00,"{ป้าย,จราจร}",แขวงคลองจั่น,เขตบางกะปิ,1
2023-HTRH2K,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/05f7dc37a2041222ba316fb7d253066d99679bac.jpg,13.77275,100.64733,2023-02-25 12:38:42.699310+00:00,"{สัตว์จรจัด,จราจร}",แขวงคลองจั่น,เขตบางกะปิ,1
2023-96EZVM,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/25a9f16689d2a3621e3ca68227b97cac138f5ce1.jpg,13.73774,100.44767,2023-02-25 12:47:18.813918+00:00,"{จราจร,ถนน}",แขวงบางแวก,เขตภาษีเจริญ,11
2023-7KPV66,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/78a776e4ddc10e43170259f0f8c93452cc42854d.jpg,13.77137,100.64751,2023-02-25 12:50:00.406958+00:00,"{จราจร,ป้าย}",แขวงคลองจั่น,เขตบางกะปิ,1
2023-AV6GV3,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1001faf848c53a4f56c23012391d47ca2c5dbf27.jpg,13.7219,100.77756,2023-02-25 12:50:58.892580+00:00,{จราจร},แขวงลาดกระบัง,เขตลาดกระบัง,3
2023-7ZHEAU,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/6e8a191c734bf5b478e18e39cd9e339f99236953.jpg,13.76656,100.64815,2023-02-25 13:22:03.021749+00:00,"{จราจร,แสงสว่าง}",แขวงคลองจั่น,เขตบางกะปิ,1
2023-47XGMA,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1825f9ce887c8e27f11ae09dd53b0ecb5b821db1.jpg,13.74384,100.52297,2023-02-25 13:29:17.281300+00:00,"{จราจร,ทางเท้า,ถนน,ความสะอาด}",แขวงรองเมือง,เขตปทุมวัน,8
2023-7EZN62,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/bb7def8090bac88b9e214d93867c1a513f2aa03a.jpg,13.82518,100.62854,2023-02-25 13:35:21.774496+00:00,{จราจร},แขวงนวมินทร์,เขตบึงกุ่ม,1
2023-HGMNEF,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/0a85a8e969720877323b011c8236af9116385a09.jpg,13.74097,100.55756,2023-02-25 17:01:50.251912+00:00,"{จราจร,ถนน}",แขวงคลองเตยเหนือ,เขตวัฒนา,7
2023-9ZTGBH,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/c23fd6625acc54327a06ac84b5b7a8a1cfd88ea3.jpg,13.75784,100.49913,2023-02-25 17:19:00.494947+00:00,"{กีดขวาง,จราจร}",แขวงบวรนิเวศ,เขตพระนคร,2
2023-GMLYUK,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/e361880767ff820879b9715d19833c11e130b354.jpg,13.76337,100.5991,2023-02-26 01:48:46.174761+00:00,{จราจร},แขวงวังทองหลาง,เขตวังทองหลาง,4
2023-D6BTA4,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/9bccdc7b00e498070190b9a0c101bdf89f794236.jpg,13.78764,100.67769,2023-02-26 03:33:51.282875+00:00,{จราจร},แขวงรามอินทรา,เขตคันนายาว,2
2023-9V4UG4,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/a7f75051960dceb662415d36301a00b5f8e028d8.jpg,13.73067,100.74656,2023-02-26 03:57:46.903900+00:00,{จราจร},แขวงคลองสามประเวศ,เขตลาดกระบัง,2
2023-LW2FKB,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/05d239f1cb2f3c957e0a76bf86efb8177a5b1072.jpg,13.78631,100.6752,2023-02-26 04:36:15.275481+00:00,"{จราจร,ความปลอดภัย,ถนน}",แขวงคลองกุ่ม,เขตบึงกุ่ม,2
2023-DLD6ZC,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/66b7477b793c290169724d47b8e3ee6b78a28055.jpg,13.71166,100.42092,2023-02-26 05:06:28.705057+00:00,"{จราจร,ถนน}",แขวงบางแค,เขตบางแค,3
2023-KKLX2M,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/a6aaf6fa9ec33ec689e72b79fe91bbdab1b8e6ba.jpg,13.70444,100.42111,2023-02-26 06:18:45.193940+00:00,"{จราจร,ป้าย}",แขวงบางแค,เขตบางแค,1
2023-L4MD4A,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d657165c7af3d7b46baa7bf80b0aede7f3ee5973.jpg,13.78016,100.53286,2023-02-26 06:54:21.636092+00:00,"{สายไฟ,จราจร}",แขวงสามเสนใน,เขตพญาไท,4
2023-3HTT66,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/954f653bab565382d86319e5bda03d1403ba8039.jpg,13.67517,100.67688,2023-02-26 07:51:11.557017+00:00,"{ทางเท้า,จราจร,ถนน}",แขวงดอกไม้,เขตประเวศ,2
2023-8F2CX9,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/75117a0b989b36f9ad6b3d262ab5e1ee208d88a9.jpg,13.71343,100.47927,2023-02-26 08:03:25.283675+00:00,"{ถนน,จราจร}",แขวงบุคคโล,เขตธนบุรี,10
2023-4T6UMK,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/fbbf046d542a8eb5968a2659b32c9ce08c5ccdc2.jpg,13.6961,100.42165,2023-02-26 09:03:27.742789+00:00,{จราจร},แขวงบางแค,เขตบางแค,2
2023-3K9ABE,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/cca36fa3117fd5f4a60bea48e1237cca38be1aab.jpg,13.69498,100.422,2023-02-26 09:08:57.380695+00:00,"{ถนน,จราจร,ป้าย}",แขวงบางแค,เขตบางแค,1
2023-EBVKU4,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/f7a993e9bc028f7e40b8c198d174f5439ab55643.jpg,13.68686,100.42603,2023-02-26 09:21:13.152443+00:00,"{จราจร,ถนน}",แขวงบางแค,เขตบางแค,5
2023-4AFPUC,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/4b7f619173cbd7511b5f39b670fe8d644e8f0e4f.jpg,13.67822,100.385,2023-02-26 09:27:25.977369+00:00,{จราจร},แขวงหลักสอง,เขตบางแค,5
2023-LXTE73,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/bcb8d3ea902636878b812c5b13872d71099dd449.jpg,13.69828,100.42116,2023-02-26 09:57:15.082111+00:00,"{สะพาน,ป้าย,จราจร}",แขวงบางแค,เขตบางแค,4
2023-EXUW7E,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/77b9cd25e0529a01a270a2f4e0ce5d80ce636db2.jpg,13.68512,100.44555,2023-02-26 10:55:06.614434+00:00,"{ความปลอดภัย,ร้องเรียน,จราจร,ถนน}",แขวงบางขุนเทียน,เขตจอมทอง,6
2023-9AFGTC,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/79abaf573ea8e0198973dd7d251e95fece2ae81b.jpg,13.74872,100.55425,2023-02-26 12:06:21.677301+00:00,{จราจร},แขวงมักกะสัน,เขตราชเทวี,9
2023-N4YFWV,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/8c5c7f7c1f5e0b50bcef64a1cd612b871fb9b99a.jpg,13.777,100.66224,2023-02-26 13:03:01.762250+00:00,"{จราจร,แสงสว่าง}",แขวงคลองกุ่ม,เขตบึงกุ่ม,1
2023-B6DW9P,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/df3a21723091b40d276cc1dddf563c8ff63f21ca.jpg,13.78187,100.671,2023-02-26 13:30:24.886648+00:00,"{จราจร,แสงสว่าง}",แขวงคลองกุ่ม,เขตบึงกุ่ม,4
2023-6H4WBY,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/55d4d1fa7d7851d8ba29108be933f9a6728cdd4a.jpg,13.75245,100.63481,2023-02-26 13:41:21.235121+00:00,"{จราจร,ความปลอดภัย,ถนน}",แขวงหัวหมาก,เขตบางกะปิ,9
2023-NX6DQN,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1240cae06614d01b5bf9a732ed764f1ddba1cb82.jpg,13.70989,100.47962,2023-02-26 14:18:54.510454+00:00,"{ถนน,จราจร}",แขวงดาวคะนอง,เขตธนบุรี,1
2023-AKUXVX,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/35ddc8ab542998521a4cb584994508be3b99d655.jpg,13.63421,100.5041,2023-02-26 14:30:44.976272+00:00,{จราจร},แขวงทุ่งครุ,เขตทุ่งครุ,2
2023-GT2FDF,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/7bbf7bf501e4137b38de50f53ab8610d56044ce2.jpg,13.81164,100.5591,2023-02-26 14:35:50.106366+00:00,{จราจร},แขวงจตุจักร,เขตจตุจักร,8
2023-ATFCR2,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/ab6b7fca064c105b386d09cb57e0dc6cdbcb99f7.jpg,13.74588,100.51456,2023-02-26 14:38:25.885794+00:00,{ป้ายจราจร},แขวงป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,3
2023-NHPPBH,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/01995f3ed6b4f2cd107323211ed1f38a5530a78a.jpg,13.79187,100.70087,2023-02-26 15:07:44.591497+00:00,{จราจร},แขวงสะพานสูง,เขตสะพานสูง,1
2023-MXWFRZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/419045e55ff900afedbd3155dc4aebd143d8e79d.jpg,13.74788,100.5117,2023-02-26 15:35:13.783456+00:00,{ป้ายจราจร},แขวงวัดเทพศิรินทร์,เขตป้อมปราบศัตรูพ่าย,3
2023-EXFP6K,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/bd0d798b5587cdd6abadbb621f0c09bfec0c9975.jpg,13.7367,100.6168,2023-02-26 19:08:12.103561+00:00,"{ถนน,ทางเท้า,ความปลอดภัย,จราจร}",แขวงสวนหลวง,เขตสวนหลวง,4
2023-CPCEKF,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/ae7488ad33eae82203a6d6a388bb56e98969d2c9.jpg,13.78588,100.49102,2023-02-26 23:50:38.863040+00:00,{ป้ายจราจร},แขวงบางพลัด,เขตบางพลัด,2
2023-8Y2FPT,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/8cec86006c5072f18ba187e35e3a489a463b7c81.jpg,13.78087,100.51064,2023-02-27 00:07:49.569341+00:00,"{สะพาน,จราจร,ถนน}",แขวงดุสิต,เขตดุสิต,7
2023-N2PYFL,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/9ac06379d3f49a12170f34ef3858e8bdd534b2c0.jpg,13.71702,100.48077,2023-02-27 00:44:59.240895+00:00,{จราจร},แขวงบุคคโล,เขตธนบุรี,11
2023-NLGZA7,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/0b1d1753e395202392c823a5ffebfe1ad5d4709b.jpg,13.81637,100.5749,2023-02-27 01:05:56.579368+00:00,"{สะพาน,จราจร}",แขวงจอมพล,เขตจตุจักร,1
2023-89KCGE,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/dec638c631670ffc334059cfe76a31f18123af0a.jpg,13.82741,100.62279,2023-02-27 01:25:08.173047+00:00,{จราจร},แขวงลาดพร้าว,เขตลาดพร้าว,11
2023-472WLV,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b5ceaf48ab170deb818dbbeb92aba332dbb8e986.jpg,13.76048,100.62561,2023-02-27 01:29:45.881379+00:00,"{จราจร,สะพาน,สัตว์จรจัด}",แขวงหัวหมาก,เขตบางกะปิ,6
2023-9U8YRA,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/49055c6027840d5f7b743422537f30082ec0fb17.jpg,13.79321,100.70247,2023-02-27 01:29:53.705915+00:00,{จราจร},แขวงสะพานสูง,เขตสะพานสูง,4
2023-P22PUX,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/c888bb4a831d971905cddb771176634df37b4e6a.jpg,13.82989,100.53028,2023-02-27 01:36:42.340457+00:00,"{จราจร,สะพาน}",แขวงวงศ์สว่าง,เขตบางซื่อ,9
2023-FNVTRL,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/23e428fc9314a086ba2af949f73da7eb0028d5f1.jpg,13.83482,100.54,2023-02-27 01:44:26.755394+00:00,{จราจร},แขวงวงศ์สว่าง,เขตบางซื่อ,9
2023-CVW9WV,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/067b029afee7aa13949be918989a922a5839aa4c.jpg,13.67481,100.62119,2023-02-27 02:36:31.225492+00:00,"{กีดขวาง,จราจร}",แขวงบางนา,เขตบางนา,7
2023-3TQRV9,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d1b7f86eee93802b878f6f979357977945696fd8.jpg,13.67474,100.62115,2023-02-27 02:37:51.766062+00:00,"{กีดขวาง,จราจร}",แขวงบางนา,เขตบางนา,9
2023-LB4B8G,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/aa593d5b3067bab431300c3028f911edd32b5963.jpg,13.72032,100.52626,2023-02-27 03:09:50.692214+00:00,{จราจร},แขวงยานนาวา,เขตสาทร,6
2023-FUAM78,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/215f97bb445693321806bceb8e40bf13d66e94e0.jpg,13.74792,100.52109,2023-02-27 05:35:53.389107+00:00,{จราจร},แขวงรองเมือง,เขตปทุมวัน,9
2023-4FLD42,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/9b903420ebe2a9ed1f30fad842c9c87ab7b9b864.jpg,13.75617,100.54176,2023-02-27 05:58:02.660733+00:00,"{ถนน,จราจร}",แขวงถนนพญาไท,เขตราชเทวี,8
2023-H2KNQW,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/2a7a9904d11eb7c17f2d8e8efb8f0604ea3de776.jpg,13.72793,100.62104,2023-02-27 06:16:10.273950+00:00,{จราจร},แขวงสวนหลวง,เขตสวนหลวง,11
2023-9XL7Q8,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/f68f2659d79b4cb409541e83ae7b01de0c2111a9.jpg,13.68138,100.38333,2023-02-27 07:17:36.409528+00:00,{จราจร},แขวงหนองแขม,เขตหนองแขม,5
2023-9R6AU9,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d47107e26db269e867cb413fa5ade3dce3adbca8.jpg,13.73019,100.51571,2023-02-27 07:27:13.418002+00:00,{จราจร},แขวงสี่พระยา,เขตบางรัก,1
2023-9T42HP,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/c099e422d0f6d55a02c70fad5a7f61b33c67ee44.jpg,13.75467,100.57055,2023-02-27 07:41:29.028967+00:00,"{ถนน,ความปลอดภัย,แสงสว่าง,จราจร}",แขวงห้วยขวาง,เขตห้วยขวาง,6
2023-9V33YK,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1826c910279055e27d93bca8218cb87f503b1ef2.jpg,13.7815,100.53107,2023-02-27 08:11:18.619123+00:00,{จราจร},แขวงสามเสนใน,เขตพญาไท,8
2023-P6EAHP,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1810d20d0361d2735d90d53c40e841fe43a6d787.jpg,13.75587,100.52338,2023-02-27 08:45:55.367839+00:00,{จราจร},แขวงถนนเพชรบุรี,เขตราชเทวี,5
2023-MA9Y2W,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/4387d35081d2069f56206635900df5e25664fec8.jpg,13.75039,100.5413,2023-02-27 08:53:08.377295+00:00,{จราจร},แขวงมักกะสัน,เขตราชเทวี,3
2023-CR988F,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/8d438376a2edecd064e72a018b875d030156f201.jpg,13.73219,100.37022,2023-02-27 08:54:00.692832+00:00,{จราจร},แขวงบางไผ่,เขตบางแค,5
2023-7HN2KB,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/78c582512b7b45563f08316767909892a3f94d1e.jpg,13.7499,100.54102,2023-02-27 08:56:09.025778+00:00,{จราจร},แขวงถนนเพชรบุรี,เขตราชเทวี,4
2023-8DQL2Q,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/aa082ece87541846c352a5734f62587b2c2dea09.jpg,13.74335,100.53542,2023-02-27 09:51:34.165626+00:00,"{จราจร,กีดขวาง}",แขวงปทุมวัน,เขตปทุมวัน,8
2023-8X8RGN,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/3153c1354b11eff304f7a1799a2950194b79c498.jpg,13.89056,100.5666,2023-02-27 09:55:20.781512+00:00,"{จราจร,ถนน}",แขวงทุ่งสองห้อง,เขตหลักสี่,1
2023-EXMA63,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/9a101072be73512b0b2d8681ee7ffa29f425a112.jpg,13.62652,100.45056,2023-02-27 10:14:04.849259+00:00,"{ความปลอดภัย,แสงสว่าง,จราจร}",แขวงท่าข้าม,เขตบางขุนเทียน,4
2023-EVCLYU,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/15aa3ff0836a88c3215a8a3eb20b1b19c4ec351f.jpg,13.88436,100.66443,2023-02-27 10:33:01.817212+00:00,"{ถนน,PM2.5,จราจร}",แขวงออเงิน,เขตสายไหม,1
2023-3Y8FTB,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/59bbad2323da0a5947dd4402d87e4f29930485e0.jpg,13.71351,100.47929,2023-02-27 10:39:04.519690+00:00,"{จราจร,สะพาน}",แขวงบุคคโล,เขตธนบุรี,1
2023-MFDMB3,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b8b211c958dd3e9d2a3fd41f59d69679703de192.jpg,13.81638,100.65303,2023-02-27 11:28:13.341083+00:00,"{ป้าย,จราจร}",แขวงนวลจันทร์,เขตบึงกุ่ม,5
2023-KD8PQY,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/85647b283970f87471ce3c6f886acd0955a53a25.jpg,13.78739,100.48648,2023-02-27 12:13:55.586152+00:00,"{จราจร,ความปลอดภัย}",แขวงบางพลัด,เขตบางพลัด,5
2023-DFBKKQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/82e192a54e29ec8ab8accba771143c264ccecd4f.jpg,13.66595,100.48428,2023-02-27 13:08:59.632429+00:00,"{กีดขวาง,จราจร}",แขวงบางปะกอก,เขตราษฎร์บูรณะ,1
2023-BECYW4,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/8a79807d018f7079037aad23d05d106c243f4d61.jpg,13.74999,100.60808,2023-02-27 13:13:30.703951+00:00,{จราจร},แขวงหัวหมาก,เขตบางกะปิ,4
2023-Z3LN2V,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/c01ca422a2cd9c837fb25f756094f9b097c47494.jpg,13.78291,100.5148,2023-02-27 13:14:49.322569+00:00,{จราจร},แขวงถนนนครไชยศรี,เขตดุสิต,2
2023-FTGKD7,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b3520cca02188b2dea231c99a958580563988690.jpg,13.74816,100.60475,2023-02-27 13:51:25.367622+00:00,"{จราจร,ถนน}",แขวงหัวหมาก,เขตบางกะปิ,7
2023-737NZZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/bed57441be451fda8b2debd17651f5e2963286e0.jpg,13.67659,100.50021,2023-02-27 14:46:20.305871+00:00,{จราจร},แขวงบางปะกอก,เขตราษฎร์บูรณะ,8
2023-NKVN2Z,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/56b4114335be140e439b8c39c911b7af1b6f64ee.jpg,13.78069,100.57678,2023-02-27 14:53:05.936941+00:00,{จราจร},แขวงห้วยขวาง,เขตห้วยขวาง,9
2023-HA8P2T,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/c676b7d538c33a05b90aaeac1c5c6a0a68998b50.jpg,13.74503,100.53651,2023-02-27 15:16:21.421705+00:00,"{ทางเท้า,จราจร}",แขวงปทุมวัน,เขตปทุมวัน,3
2023-7HQRPC,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/9066c36f7e405b9e19a70eaf852dcbe7446b1b84.jpg,13.71376,100.59446,2023-02-28 00:05:59.805306+00:00,{จราจร},แขวงพระโขนงเหนือ,เขตวัฒนา,4
2023-NWFGQQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/4044225f1c1d8e7e9a4ed023ff3c14ba475bfcb2.jpg,13.72725,100.61671,2023-02-28 00:23:22.964564+00:00,{จราจร},แขวงสวนหลวง,เขตสวนหลวง,14
2023-HZW432,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/23b098215fc7261d2e296dfa2a11ddfa56e3689d.jpg,13.70786,100.51874,2023-02-28 00:30:48.955556+00:00,{จราจร},แขวงทุ่งวัดดอน,เขตสาทร,5
2023-74U3BD,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1c8d35fbc5df0197d8c4f1fb65807644f22fb471.jpg,13.82359,100.70007,2023-02-28 00:41:22.176321+00:00,{จราจร},แขวงบางชัน,เขตคลองสามวา,2
2023-FUVEDY,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b4fbd44e7fdcaa44982f058ab2d65bdfc0039a28.jpg,13.85346,100.55059,2023-02-28 00:52:39.099010+00:00,{จราจร},แขวงทุ่งสองห้อง,เขตหลักสี่,6
2023-FKDATB,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/0b0cb30a3d4d590f2ba3882a785693c1b12611af.jpg,13.77066,100.58662,2023-02-28 00:55:59.257842+00:00,{จราจร},แขวงสามเสนนอก,เขตห้วยขวาง,2
2023-GBKPEU,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/4762ab8ef3740641285d329691043111bf00d509.jpg,13.65021,100.48106,2023-02-28 01:01:02.886701+00:00,"{จราจร,ถนน}",แขวงบางมด,เขตทุ่งครุ,6
2023-9LKXYZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/0c3737c39d296c24dd14bd79b1a02ea0403a5f17.jpg,13.86666,100.57093,2023-02-28 01:07:32.644154+00:00,{จราจร},แขวงตลาดบางเขน,เขตหลักสี่,3
2023-FNGDCB,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/687164f72a84f833f6bb07c2aea210a11dcfe50a.jpg,13.76007,100.4705,2023-02-28 01:13:38.808682+00:00,{จราจร},แขวงบางขุนศรี,เขตบางกอกน้อย,8
2023-C8XCUX,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b92cc943c9908fcbc4171637e42d867d50e74e4b.jpg,13.76697,100.47638,2023-02-28 01:17:09.182956+00:00,{จราจร},แขวงอรุณอัมรินทร์,เขตบางกอกน้อย,4
2023-EVXZYA,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/a6c0473220114b5b9d34545e8790e0d59c398334.jpg,13.71335,100.59406,2023-02-28 01:20:24.640369+00:00,{จราจร},แขวงพระโขนงเหนือ,เขตวัฒนา,2
2023-NF84PP,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/42d34d7d24e11f3095b6913b69f9c4b63c8937ea.jpg,13.73105,100.7447,2023-02-28 01:33:26.749811+00:00,"{จราจร,ถนน}",แขวงคลองสามประเวศ,เขตลาดกระบัง,4
2023-GENC6C,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/b6ed60f3ff416e293fe1e70663f39a20005866c7.jpg,13.75807,100.53461,2023-02-28 01:49:46.338688+00:00,{จราจร},แขวงถนนพญาไท,เขตราชเทวี,2
2023-A9TB8W,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/89ba878636b63ac93de13d3eaf284d22920721b9.jpg,13.79466,100.70607,2023-02-28 01:54:49.438917+00:00,{จราจร},แขวงสะพานสูง,เขตสะพานสูง,2
2023-87TYL2,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/ced788cd14925b90842280c326d2bb8c5ecc5877.jpg,13.79418,100.70416,2023-02-28 01:56:41.734885+00:00,{จราจร},แขวงสะพานสูง,เขตสะพานสูง,4
2023-HQLKVL,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/2b74c88778e2a432d8f4d6a763799f27cc4ef949.jpg,13.8186,100.67981,2023-02-28 03:34:39.383003+00:00,"{ถนน,ความปลอดภัย,จราจร}",แขวงคันนายาว,เขตคันนายาว,12
2023-KX8CAF,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1479b84dd72d88850dd1ca25f50db05d3624b273.jpg,13.7433,100.50376,2023-02-28 03:41:10.504264+00:00,"{จราจร,ทางเท้า,ถนน}",แขวงจักรวรรดิ์,เขตสัมพันธวงศ์,1
2023-3AFQEV,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/e07f72d6496123b78f548214d1178b5d6dcced0d.jpg,13.70296,100.5451,2023-02-28 04:38:45.172268+00:00,"{จราจร,กีดขวาง}",แขวงช่องนนทรีย์,เขตยานนาวา,5
2023-LKGZ7R,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/81bc85281f54e5766fa868ddea78f2e8a9c64483.jpg,13.74761,100.60598,2023-02-28 06:03:10.060583+00:00,{จราจร},แขวงหัวหมาก,เขตบางกะปิ,6
2023-MERY96,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/7eb3a9822de25933c5561546294276f3c7fe7b3a.jpg,13.71503,100.47843,2023-02-28 08:46:55.914647+00:00,{จราจร},แขวงดาวคะนอง,เขตธนบุรี,1
2023-6AYWAL,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d7135276e4ad4716762dc4963336ec5f247588b2.jpg,13.75721,100.52419,2023-02-28 10:25:09.295819+00:00,"{จราจร,ถนน}",แขวงทุ่งพญาไท,เขตราชเทวี,5
2023-DEUFX9,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/378477ce4c1937e8e4ef9b4a81f48a2643876a6e.jpg,13.75326,100.54168,2023-02-28 10:36:25.496549+00:00,"{จราจร,ป้าย}",แขวงถนนพญาไท,เขตราชเทวี,1
2023-GPHGX6,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/d069d8255b594d48d3188458d1ef9aa0dfeaabc0.jpg,13.8492,100.55885,2023-02-28 10:51:39.375820+00:00,{จราจร},แขวงลาดยาว,เขตจตุจักร,5
2023-LUUWRT,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/bdfb1a467b85ac63c9d8f4e2e1a093246e2751b9.jpg,13.78826,100.48403,2023-02-28 10:55:37.298847+00:00,{ป้ายจราจร},แขวงบางพลัด,เขตบางพลัด,1
